sessionID,sid,grade,dept,level,sem,enroll,iid
session3787,S31233,,k,200,SP2005,15,inst469
session3785,S32049,3,e,200,SP2005,15,inst427
session3819,S31773,3,O,400,SP2005,15,inst310
session3819,S31341,3,O,400,SP2005,15,inst310
session3820,S32463,3.33,O,100,SP2005,15,inst299
session3706,S32301,3.33,m,300,SP2005,15,inst495
session3820,S32034,3.33,O,100,SP2005,15,inst299
session3706,S31833,3.33,m,300,SP2005,15,inst495
session3817,S31761,3.33,O,300,SP2005,15,inst302
session3737,S31950,,V,100,SP2005,15,inst214
session3559,S31740,,D,200,SP2005,15,inst158
session3741,S31512,,V,200,SP2005,15,inst364
session3605,S32505,4,W,200,SP2005,16,inst371
session3642,S32436,4,d,400,SP2005,16,inst408
session3558,S32007,4,D,200,SP2005,16,inst157
session3642,S31827,4,d,400,SP2005,16,inst408
session3593,S31767,4,O,200,SP2005,16,inst310
session3593,S31566,4,O,200,SP2005,16,inst310
session3726,S31518,4,t,100,SP2005,16,inst490
session3588,S31476,4,O,100,SP2005,16,inst299
session3642,S31437,4,d,400,SP2005,16,inst408
session3674,S31296,4,W,100,SP2005,16,inst376
session3642,S31260,4,d,400,SP2005,16,inst408
session3655,S32325,3.67,s,200,SP2005,16,inst246
session3691,S32121,3.67,B,200,SP2005,16,inst125
session3674,S31683,3.67,W,100,SP2005,16,inst376
session3813,S31338,3.67,D,200,SP2005,16,inst158
session3558,S32463,3,D,200,SP2005,16,inst157
session3764,S32283,3,C,200,SP2005,16,inst145
session3813,S31992,3,D,200,SP2005,16,inst158
session3674,S31815,3,W,100,SP2005,16,inst376
session3655,S31539,3,s,200,SP2005,16,inst246
session3772,S31425,3,k,200,SP2005,16,inst230
session3593,S31230,3,O,200,SP2005,16,inst310
session3813,S31191,3,D,200,SP2005,16,inst158
session3726,S32079,2.67,t,100,SP2005,16,inst490
session3605,S31284,2.67,W,200,SP2005,16,inst371
session3593,S32466,3.33,O,200,SP2005,16,inst310
session3674,S32190,3.33,W,100,SP2005,16,inst376
session3605,S31902,3.33,W,200,SP2005,16,inst371
session3726,S31389,3.33,t,100,SP2005,16,inst490
session3593,S31344,3.33,O,200,SP2005,16,inst310
session3593,S31341,3.33,O,200,SP2005,16,inst310
session3674,S31962,1.67,W,100,SP2005,16,inst376
session3813,S31284,2.33,D,200,SP2005,16,inst158
session3726,S31782,,t,100,SP2005,16,inst490
session3726,S31542,,t,100,SP2005,16,inst490
session3641,S32466,4,d,300,SP2005,17,inst409
session3812,S32379,4,n,300,SP2005,17,inst136
session3810,S32370,4,C,300,SP2005,17,inst143
session3686,S32208,4,k,200,SP2005,17,inst472
session3810,S31848,4,C,300,SP2005,17,inst143
session3810,S31617,4,C,300,SP2005,17,inst143
session3796,S31302,4,n,100,SP2005,17,inst132
session3686,S32316,3.67,k,200,SP2005,17,inst472
session3796,S32277,3.67,n,100,SP2005,17,inst132
session3812,S31563,3.67,n,300,SP2005,17,inst136
session3763,S31548,3.67,U,100,SP2005,17,inst222
session3735,S31422,3.67,V,100,SP2005,17,inst359
session3629,S31209,,d,100,SP2005,17,inst129
session3629,S31209,,d,100,SP2005,17,inst129
session3763,S31986,3,U,100,SP2005,17,inst222
session3810,S31920,3,C,300,SP2005,17,inst143
session3796,S32163,2.67,n,100,SP2005,17,inst132
session3812,S31698,3.33,n,300,SP2005,17,inst136
session3629,S32235,,d,100,SP2005,17,inst129
session3629,S31527,,d,100,SP2005,17,inst129
session3629,S31527,,d,100,SP2005,17,inst129
session3622,S31434,,Q,200,SP2005,17,inst326
session3765,S31392,,C,100,SP2005,17,inst141
session3643,S32361,4,d,400,SP2005,18,inst243
session3600,S32346,4,S,100,SP2005,18,inst338
session3643,S32274,4,d,400,SP2005,18,inst243
session3643,S32172,4,d,400,SP2005,18,inst243
session3643,S32061,4,d,400,SP2005,18,inst243
session3600,S31917,4,S,100,SP2005,18,inst338
session3643,S31911,4,d,400,SP2005,18,inst243
session3643,S31842,4,d,400,SP2005,18,inst243
session3643,S31827,4,d,400,SP2005,18,inst243
session3643,S31827,4,d,400,SP2005,18,inst243
session3643,S31785,4,d,400,SP2005,18,inst243
session3643,S31785,4,d,400,SP2005,18,inst243
session3643,S31692,4,d,400,SP2005,18,inst243
session3643,S31614,4,d,400,SP2005,18,inst243
session3643,S31614,4,d,400,SP2005,18,inst243
session3643,S31365,4,d,400,SP2005,18,inst243
session3643,S31260,4,d,400,SP2005,18,inst243
session3643,S32475,3.67,d,400,SP2005,18,inst243
session3643,S32367,3.67,d,400,SP2005,18,inst243
session3643,S32349,3.67,d,400,SP2005,18,inst243
session3734,S32313,3.67,O,300,SP2005,18,inst302
session3594,S32268,3.67,O,300,SP2005,18,inst313
session3643,S32052,3.67,d,400,SP2005,18,inst243
session3643,S32031,3.67,d,400,SP2005,18,inst243
session3814,S31659,3.67,W,200,SP2005,18,inst372
session3589,S31404,3.67,O,100,SP2005,18,inst303
session3643,S31326,3.67,d,400,SP2005,18,inst243
session3643,S31251,3.67,d,400,SP2005,18,inst243
session3643,S31251,3.67,d,400,SP2005,18,inst243
session3643,S32388,3,d,400,SP2005,18,inst243
session3759,S31977,3,U,200,SP2005,18,inst351
session3672,S31851,3,W,200,SP2005,18,inst138
session3672,S31770,3,W,200,SP2005,18,inst138
session3643,S31437,3,d,400,SP2005,18,inst243
session3638,S32091,2.67,d,200,SP2005,18,inst415
session3594,S32022,2.67,O,300,SP2005,18,inst313
session3643,S31791,2.67,d,400,SP2005,18,inst243
session3644,S31776,2.67,K,300,SP2005,18,inst239
session3608,S32316,3.33,W,300,SP2005,18,inst211
session3643,S32244,3.33,d,400,SP2005,18,inst243
session3643,S32163,3.33,d,400,SP2005,18,inst243
session3644,S32061,3.33,K,300,SP2005,18,inst239
session3814,S31902,3.33,W,200,SP2005,18,inst372
session3638,S31791,3.33,d,200,SP2005,18,inst415
session3644,S31614,3.33,K,300,SP2005,18,inst239
session3643,S31608,3.33,d,400,SP2005,18,inst243
session3814,S31536,3.33,W,200,SP2005,18,inst372
session3643,S31287,3.33,d,400,SP2005,18,inst243
session3643,S32127,2,d,400,SP2005,18,inst243
session3643,S32127,2,d,400,SP2005,18,inst243
session3643,S31968,0,d,400,SP2005,18,inst243
session3672,S31809,,W,200,SP2005,18,inst138
session3582,S32472,4,M,400,SP2005,19,inst266
session3705,S32445,4,m,300,SP2005,19,inst488
session3643,S32361,4,K,400,SP2005,19,inst243
session3553,S32355,4,C,400,SP2005,19,inst141
session3643,S32274,4,K,400,SP2005,19,inst243
session3583,S32262,4,M,400,SP2005,19,inst263
session3553,S32247,4,C,400,SP2005,19,inst141
session3637,S32244,4,d,200,SP2005,19,inst243
session3643,S32172,4,K,400,SP2005,19,inst243
session3643,S32061,4,K,400,SP2005,19,inst243
session3553,S31962,4,C,400,SP2005,19,inst141
session3643,S31911,4,K,400,SP2005,19,inst243
session3553,S31857,4,C,400,SP2005,19,inst141
session3643,S31842,4,K,400,SP2005,19,inst243
session3643,S31827,4,K,400,SP2005,19,inst243
session3643,S31827,4,K,400,SP2005,19,inst243
session3639,S31785,4,d,300,SP2005,19,inst415
session3643,S31785,4,K,400,SP2005,19,inst243
session3643,S31785,4,K,400,SP2005,19,inst243
session3643,S31692,4,K,400,SP2005,19,inst243
session3643,S31614,4,K,400,SP2005,19,inst243
session3643,S31614,4,K,400,SP2005,19,inst243
session3553,S31596,4,C,400,SP2005,19,inst141
session3586,S31416,4,N,200,SP2005,19,inst133
session3553,S31377,4,C,400,SP2005,19,inst141
session3643,S31365,4,K,400,SP2005,19,inst243
session3643,S31260,4,K,400,SP2005,19,inst243
session3583,S31212,4,M,400,SP2005,19,inst263
session3639,S31212,4,d,300,SP2005,19,inst415
session3676,S32511,3.67,W,200,SP2005,19,inst372
session3643,S32475,3.67,K,400,SP2005,19,inst243
session3639,S32382,3.67,d,300,SP2005,19,inst415
session3643,S32367,3.67,K,400,SP2005,19,inst243
session3583,S32355,3.67,M,400,SP2005,19,inst263
session3643,S32349,3.67,K,400,SP2005,19,inst243
session3705,S32328,3.67,m,300,SP2005,19,inst488
session3639,S32244,3.67,d,300,SP2005,19,inst415
session3583,S32241,3.67,M,400,SP2005,19,inst263
session3582,S32238,3.67,M,400,SP2005,19,inst266
session3705,S32229,3.67,m,300,SP2005,19,inst488
session3597,S32217,3.67,O,300,SP2005,19,inst300
session3583,S32196,3.67,M,400,SP2005,19,inst263
session3583,S32172,3.67,M,400,SP2005,19,inst263
session3643,S32052,3.67,K,400,SP2005,19,inst243
session3643,S32031,3.67,K,400,SP2005,19,inst243
session3639,S31971,3.67,d,300,SP2005,19,inst415
session3597,S31875,3.67,O,300,SP2005,19,inst300
session3806,S31665,3.67,p,200,SP2005,19,inst511
session3586,S31650,3.67,N,200,SP2005,19,inst133
session3639,S31611,3.67,d,300,SP2005,19,inst415
session3705,S31548,3.67,m,300,SP2005,19,inst488
session3586,S31428,3.67,N,200,SP2005,19,inst133
session3643,S31326,3.67,K,400,SP2005,19,inst243
session3643,S31251,3.67,K,400,SP2005,19,inst243
session3643,S31251,3.67,K,400,SP2005,19,inst243
session3643,S32388,3,K,400,SP2005,19,inst243
session3597,S32316,3,O,300,SP2005,19,inst300
session3582,S31959,3,M,400,SP2005,19,inst266
session3583,S31917,3,M,400,SP2005,19,inst263
session3639,S31692,3,d,300,SP2005,19,inst415
session3583,S31449,3,M,400,SP2005,19,inst263
session3643,S31437,3,K,400,SP2005,19,inst243
session3583,S32433,2.67,M,400,SP2005,19,inst263
session3597,S32277,2.67,O,300,SP2005,19,inst300
session3582,S32211,2.67,M,400,SP2005,19,inst266
session3582,S32019,2.67,M,400,SP2005,19,inst266
session3590,S31809,2.67,O,100,SP2005,19,inst304
session3643,S31791,2.67,K,400,SP2005,19,inst243
session3639,S31287,2.67,d,300,SP2005,19,inst415
session3582,S32418,3.33,M,400,SP2005,19,inst266
session3676,S32415,3.33,W,200,SP2005,19,inst372
session3586,S32361,3.33,N,200,SP2005,19,inst133
session3582,S32289,3.33,M,400,SP2005,19,inst266
session3643,S32244,3.33,K,400,SP2005,19,inst243
session3643,S32163,3.33,K,400,SP2005,19,inst243
session3586,S32154,3.33,N,200,SP2005,19,inst133
session3553,S32079,3.33,C,400,SP2005,19,inst141
session3676,S32004,3.33,W,200,SP2005,19,inst372
session3586,S31968,3.33,N,200,SP2005,19,inst133
session3553,S31932,3.33,C,400,SP2005,19,inst141
session3583,S31896,3.33,M,400,SP2005,19,inst263
session3768,S31734,3.33,X,300,SP2005,19,inst389
session3643,S31608,3.33,K,400,SP2005,19,inst243
session3553,S31572,3.33,C,400,SP2005,19,inst141
session3583,S31488,3.33,M,400,SP2005,19,inst263
session3643,S31287,3.33,K,400,SP2005,19,inst243
session3582,S32319,2,M,400,SP2005,19,inst266
session3583,S32214,2,M,400,SP2005,19,inst263
session3643,S32127,2,K,400,SP2005,19,inst243
session3643,S32127,2,K,400,SP2005,19,inst243
session3643,S31968,0,K,400,SP2005,19,inst243
session3705,S32301,,m,300,SP2005,19,inst488
session3829,S31896,4,k,600,SP2005,20,inst467
session3762,S31695,4,U,400,SP2005,20,inst220
session3690,S31278,4,k,200,SP2005,20,inst467
session3829,S31278,4,k,600,SP2005,20,inst467
session3623,S32508,3.67,Q,400,SP2005,20,inst322
session3829,S32211,3.67,k,600,SP2005,20,inst467
session3690,S31560,3.67,k,200,SP2005,20,inst467
session3762,S31215,3.67,U,400,SP2005,20,inst220
session3623,S31209,3.67,Q,400,SP2005,20,inst322
session3811,S31188,,Y,200,SP2005,20,inst169
session3623,S31329,3,Q,400,SP2005,20,inst322
session3690,S32409,2.67,k,200,SP2005,20,inst467
session3762,S31977,2.67,U,400,SP2005,20,inst220
session3762,S31854,2.67,U,400,SP2005,20,inst220
session3623,S31386,2.67,Q,400,SP2005,20,inst322
session3762,S32460,3.33,U,400,SP2005,20,inst220
session3571,S32259,3.33,H,300,SP2005,20,inst210
session3762,S32097,3.33,U,400,SP2005,20,inst220
session3762,S32085,3.33,U,400,SP2005,20,inst220
session3736,S31833,3.33,V,100,SP2005,20,inst360
session3762,S31818,3.33,U,400,SP2005,20,inst220
session3623,S31767,3.33,Q,400,SP2005,20,inst322
session3762,S31698,3.33,U,400,SP2005,20,inst220
session3623,S31995,,Q,400,SP2005,20,inst322
session3628,S31935,,Y,200,SP2005,20,inst169
session3811,S31935,,Y,200,SP2005,20,inst169
session3685,S32424,4,k,200,SP2005,21,inst468
session3685,S32139,4,k,200,SP2005,21,inst468
session3685,S32103,4,k,200,SP2005,21,inst468
session3685,S31842,4,k,200,SP2005,21,inst468
session3675,S31815,4,W,200,SP2005,21,inst369
session3567,S32232,3.67,H,100,SP2005,21,inst208
session3618,S31602,3.67,G,200,SP2005,21,inst196
session3685,S31311,3.67,k,200,SP2005,21,inst468
session3618,S31584,3,G,200,SP2005,21,inst196
session3685,S31680,3.33,k,200,SP2005,21,inst468
session3618,S31872,2,G,200,SP2005,21,inst196
session3760,S31941,4,U,300,SP2005,22,inst137
session3760,S32478,3.67,U,300,SP2005,22,inst137
session3551,S32199,3.67,C,100,SP2005,22,inst140
session3760,S31707,3.67,U,300,SP2005,22,inst137
session3760,S32367,,U,300,SP2005,22,inst137
session3701,S32406,4,m,200,SP2005,23,inst486
session3687,S31278,4,k,200,SP2005,23,inst440
session3687,S31926,3.67,k,200,SP2005,23,inst440
session3687,S31230,3.67,k,200,SP2005,23,inst440
session3687,S32187,,k,200,SP2005,23,inst440
session3629,S31209,,B,100,SP2005,23,inst129
session3629,S31209,,B,100,SP2005,23,inst129
session3573,S32424,2,M,100,SP2005,23,inst263
session3573,S32295,2,M,100,SP2005,23,inst263
session3629,S32235,,B,100,SP2005,23,inst129
session3573,S32073,,M,100,SP2005,23,inst263
session3573,S31830,,M,100,SP2005,23,inst263
session3629,S31527,,B,100,SP2005,23,inst129
session3629,S31527,,B,100,SP2005,23,inst129
session3572,S32163,4,M,100,SP2005,24,inst257
session3821,S32118,4,W,300,SP2005,24,inst138
session3689,S31905,4,k,200,SP2005,24,inst467
session3609,S31722,4,F,100,SP2005,24,inst178
session3609,S31617,4,F,100,SP2005,24,inst178
session3689,S31554,4,k,200,SP2005,24,inst467
session3821,S32073,3.67,W,300,SP2005,24,inst138
session3821,S32034,3.67,W,300,SP2005,24,inst138
session3821,S31860,3.67,W,300,SP2005,24,inst138
session3670,S31728,3.67,X,300,SP2005,24,inst389
session3670,S31716,3.67,X,300,SP2005,24,inst389
session3821,S31641,3.67,W,300,SP2005,24,inst138
session3670,S31302,3.67,X,300,SP2005,24,inst389
session3683,S31605,,k,100,SP2005,24,inst461
session3584,S32433,3,M,400,SP2005,24,inst258
session3584,S32292,3,M,400,SP2005,24,inst258
session3584,S32214,3,M,400,SP2005,24,inst258
session3584,S32211,3,M,400,SP2005,24,inst258
session3821,S32208,3,W,300,SP2005,24,inst138
session3821,S31962,3,W,300,SP2005,24,inst138
session3683,S31851,3,k,100,SP2005,24,inst461
session3670,S31731,3,X,300,SP2005,24,inst389
session3677,S31689,3,W,200,SP2005,24,inst211
session3584,S31665,3,M,400,SP2005,24,inst258
session3821,S31452,3,W,300,SP2005,24,inst138
session3609,S31782,2.67,F,100,SP2005,24,inst178
session3821,S31284,2.67,W,300,SP2005,24,inst138
session3584,S32418,3.33,M,400,SP2005,24,inst258
session3821,S32106,3.33,W,300,SP2005,24,inst138
session3821,S31869,3.33,W,300,SP2005,24,inst138
session3677,S31839,3.33,W,200,SP2005,24,inst211
session3821,S31569,3.33,W,300,SP2005,24,inst138
session3821,S31569,3.33,W,300,SP2005,24,inst138
session3689,S31515,3.33,k,200,SP2005,24,inst467
session3821,S31920,2,W,300,SP2005,24,inst138
session3584,S31782,2,M,400,SP2005,24,inst258
session3572,S31416,2,M,100,SP2005,24,inst257
session3572,S32091,1,M,100,SP2005,24,inst257
session3609,S32370,,F,100,SP2005,24,inst178
session3609,S32217,,F,100,SP2005,24,inst178
session3609,S32196,,F,100,SP2005,24,inst178
session3609,S32043,,F,100,SP2005,24,inst178
session3609,S31272,,F,100,SP2005,24,inst178
session3680,S31470,3.67,i,100,SP2005,25,inst423
session3680,S31230,3,i,100,SP2005,25,inst423
session3822,S31647,,k,200,SP2005,25,inst465
session3579,S32451,4,M,300,SP2005,26,inst258
session3647,S31494,3.67,j,200,SP2005,26,inst454
session3778,S31209,,d,100,SP2005,26,inst237
session3647,S32235,3,j,200,SP2005,26,inst454
session3647,S31404,3,j,200,SP2005,26,inst454
session3579,S31188,3,M,300,SP2005,26,inst258
session3647,S32394,3.33,j,200,SP2005,26,inst454
session3647,S31821,3.33,j,200,SP2005,26,inst454
session3631,S31566,3.67,d,100,SP2005,27,inst413
session3710,S32352,4,n,200,SP2005,28,inst170
session3797,S31422,4,k,300,SP2005,28,inst465
session3710,S31245,4,n,200,SP2005,28,inst170
session3797,S31989,3.67,k,300,SP2005,28,inst465
session3797,S31986,3.67,k,300,SP2005,28,inst465
session3710,S31896,3.67,n,200,SP2005,28,inst170
session3797,S31815,3.67,k,300,SP2005,28,inst465
session3797,S31383,3.67,k,300,SP2005,28,inst465
session3710,S31809,3,n,200,SP2005,28,inst170
session3710,S31797,3,n,200,SP2005,28,inst170
session3797,S31386,3,k,300,SP2005,28,inst465
session3797,S32130,3.33,k,300,SP2005,28,inst465
session3710,S32037,3.33,n,200,SP2005,28,inst170
session3797,S31929,3.33,k,300,SP2005,28,inst465
session3710,S31698,3.33,n,200,SP2005,28,inst170
session3710,S31644,3.33,n,200,SP2005,28,inst170
session3797,S31488,3.33,k,300,SP2005,28,inst465
session3797,S31377,3.33,k,300,SP2005,28,inst465
session3580,S32379,,M,300,SP2005,28,inst269
session3710,S31617,,n,200,SP2005,28,inst170
session3554,S32220,4,C,300,SP2005,29,inst143
session3554,S32193,4,C,300,SP2005,29,inst143
session3554,S32139,4,C,300,SP2005,29,inst143
session3699,S31566,4,m,100,SP2005,29,inst485
session3554,S31908,3.67,C,300,SP2005,29,inst143
session3786,S31422,,P,100,SP2005,29,inst183
session3625,S32505,4,R,200,SP2005,30,inst318
session3831,S32283,4,D,100,SP2005,30,inst151
session3831,S32241,4,D,100,SP2005,30,inst151
session3831,S32151,4,D,100,SP2005,30,inst151
session3831,S31845,4,D,100,SP2005,30,inst151
session3625,S32070,3.67,R,200,SP2005,30,inst318
session3616,S31983,3.67,G,100,SP2005,30,inst199
session3625,S31503,3.67,R,200,SP2005,30,inst318
session3625,S31824,3,R,200,SP2005,30,inst318
session3807,S31344,3,R,200,SP2005,30,inst335
session3807,S31659,3.33,R,200,SP2005,30,inst335
session3625,S32076,1.67,R,200,SP2005,30,inst318
session3615,S32394,,F,400,SP2005,30,inst182
session3615,S32334,,F,400,SP2005,30,inst182
session3615,S32295,,F,400,SP2005,30,inst182
session3615,S32265,,F,400,SP2005,30,inst182
session3615,S32088,,F,400,SP2005,30,inst182
session3615,S31908,,F,400,SP2005,30,inst182
session3615,S31404,,F,400,SP2005,30,inst182
session3615,S31371,,F,400,SP2005,30,inst182
session3615,S31326,,F,400,SP2005,30,inst182
session3615,S31290,,F,400,SP2005,30,inst182
session3550,S32472,4,C,100,SP2005,31,inst141
session3550,S31821,3.67,C,100,SP2005,31,inst141
session3550,S31293,2.67,C,100,SP2005,31,inst141
session3720,S32502,,b,100,SP2005,31,inst401
session3720,S31455,,b,100,SP2005,31,inst401
session3581,S32433,2,M,300,SP2005,33,inst266
session3633,S31899,4,d,100,SP2005,34,inst409
session3624,S31656,4,R,100,SP2005,34,inst318
session3624,S31911,3.67,R,100,SP2005,34,inst318
session3632,S31512,3.67,d,100,SP2005,34,inst417
session3633,S31209,3.67,d,100,SP2005,34,inst409
session3624,S32145,3.33,R,100,SP2005,34,inst318
session3769,S32127,4,e,100,SP2005,35,inst254
session3769,S31719,4,e,100,SP2005,35,inst254
session3769,S31413,4,e,100,SP2005,35,inst254
session3769,S32244,3.67,e,100,SP2005,35,inst254
session3626,S32052,3.67,R,200,SP2005,35,inst330
session3769,S32019,3.67,e,100,SP2005,35,inst254
session3769,S31608,3.67,e,100,SP2005,35,inst254
session3626,S32319,0.67,R,200,SP2005,35,inst330
session3563,S31770,4,D,200,SP2005,37,inst153
session3563,S31638,4,D,200,SP2005,37,inst153
session3563,S31761,3.67,D,200,SP2005,37,inst153
session3619,S32427,4,G,300,SP2005,38,inst202
session3619,S32376,4,G,300,SP2005,38,inst202
session3619,S32190,4,G,300,SP2005,38,inst202
session3619,S32055,4,G,300,SP2005,38,inst202
session3619,S32037,4,G,300,SP2005,38,inst202
session3627,S32010,4,R,300,SP2005,38,inst334
session3619,S31872,4,G,300,SP2005,38,inst202
session3619,S31656,4,G,300,SP2005,38,inst202
session3619,S31602,4,G,300,SP2005,38,inst202
session3619,S31368,4,G,300,SP2005,38,inst202
session3619,S31359,4,G,300,SP2005,38,inst202
session3627,S31755,3.67,R,300,SP2005,38,inst334
session3627,S31596,2.67,R,300,SP2005,38,inst334
session3627,S32193,3.33,R,300,SP2005,38,inst334
session3610,S31626,4,F,100,SP2005,41,inst183
session3610,S31371,4,F,100,SP2005,41,inst183
session3610,S31908,3.67,F,100,SP2005,41,inst183
